ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	inc	sig	time	external_gene_name	description	chromosome_name	start_position	end_position
1314	ENSDARG00000100431	35.5155419073884	0.670795689197829	0.182197698695779	3.68169133858204	0.00023169181021478	0.0118281422308002	FALSE	TRUE	all	NA	NA	NA	NA	NA
1315	ENSDARG00000100435	44.7597111060564	0.300249212236724	0.099693713992547	3.01171658886307	0.00259775007955242	0.0628614999753045	FALSE	TRUE	all	sec22bb	SEC22 homolog B, vesicle trafficking protein b [Source:ZFIN;Acc:ZDB-GENE-030131-5488]	8	19504011	19512270
1316	ENSDARG00000100452	379.138126198284	-0.240165893601326	0.0529643706396619	-4.53448026854263	5.77454996809883e-06	0.000729657501625157	FALSE	TRUE	all	nop53	NOP53 ribosome biogenesis factor [Source:ZFIN;Acc:ZDB-GENE-051120-21]	15	6652396	6666303
1317	ENSDARG00000100453	20.8346753177035	0.437871542366724	0.130371846044207	3.35863574577482	0.000783282398976436	0.0284806783742409	FALSE	TRUE	all	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10-like [Source:NCBI gene;Acc:103910015]	KN150614.1	286	5359
1318	ENSDARG00000100531	18.8445160532995	0.672374937048719	0.133686581860127	5.02948708608774	4.91793620963732e-07	9.40639511329603e-05	FALSE	TRUE	all	abhd14b	abhydrolase domain containing 14B [Source:ZFIN;Acc:ZDB-GENE-040426-1342]	6	53429228	53435711
1319	ENSDARG00000100555	15.4011203700546	0.662591727217184	0.121576697560761	5.44998951699635	5.03727891915264e-08	1.35255782516671e-05	FALSE	TRUE	all	aqp11	aquaporin 11 [Source:ZFIN;Acc:ZDB-GENE-080418-1]	18	3157911	3166726
1320	ENSDARG00000100596	9.45108200970639	-0.497087825347335	0.162378955999409	-3.06128230895354	0.00220391187944527	0.0564108517264061	FALSE	TRUE	all	si:ch73-43g23.1	si:ch73-43g23.1 [Source:ZFIN;Acc:ZDB-GENE-041111-305]	14	7120620	7128980
1321	ENSDARG00000100651	95.7366570105112	-0.213373458580984	0.0741101111814667	-2.87914098601897	0.00398760025465435	0.0851979625946616	FALSE	TRUE	all	PDCL3	phosducin like 3 [Source:HGNC Symbol;Acc:HGNC:28860]	KN150015.1	3538	9572
1322	ENSDARG00000100674	59.4551892597426	0.411278938871134	0.129348365503266	3.17962223388706	0.00147467159745834	0.0436693577508208	FALSE	TRUE	all	UBE2O	ubiquitin conjugating enzyme E2 O [Source:NCBI gene;Acc:100331775]	16	15942887	15988320
1323	ENSDARG00000100677	9.11669587746616	0.522081978721961	0.183754003930877	2.84120055919083	0.00449440373931164	0.0920808689803944	FALSE	TRUE	all	tmem205	transmembrane protein 205 [Source:ZFIN;Acc:ZDB-GENE-070112-1692]	3	14499075	14508761
1324	ENSDARG00000100697	147.279511168886	0.318799492643739	0.0819827747615843	3.88861554845936	0.000100817669793221	0.00639848506585382	FALSE	TRUE	all	FQ323156.1	uncharacterized LOC103908986 [Source:NCBI gene;Acc:103908986]	16	51192655	51214029
1325	ENSDARG00000100741	386.829407108737	-0.160200321886934	0.0552888085837569	-2.89751806903646	0.00376128071061352	0.0817383376216985	FALSE	TRUE	all	cdc20	cell division cycle 20 homolog [Source:ZFIN;Acc:ZDB-GENE-040426-2044]	2	19217586	19234469
1326	ENSDARG00000100751	8.80929834386327	0.718404884892432	0.17444410899715	4.1182524822559	3.81756308701473e-05	0.00309899561642112	FALSE	TRUE	all	SYNDIG1	synapse differentiation inducing 1 [Source:HGNC Symbol;Acc:HGNC:15885]	KN150663.1	47682	88259
1327	ENSDARG00000100764	7.35292154752424	0.661078430393761	0.170672786688758	3.87336753104825	0.000107341763001759	0.00675116831491919	FALSE	TRUE	all	zfyve9b	zinc finger, FYVE domain containing 9b [Source:ZFIN;Acc:ZDB-GENE-110825-2]	11	13058613	13088179
1328	ENSDARG00000100826	742.7265683142	0.234281361565985	0.0690617811446848	3.39234461785982	0.000692972232606848	0.0261503372912787	FALSE	TRUE	all	hif1al	hypoxia inducible factor 1 subunit alpha, like [Source:ZFIN;Acc:ZDB-GENE-040426-1315]	15	25501864	25527581
1329	ENSDARG00000101008	32.3212082856744	0.297019519115029	0.0826429416127353	3.5940095223965	0.000325627927682238	0.0151300497180142	FALSE	TRUE	all	soul4	heme-binding protein soul4 [Source:ZFIN;Acc:ZDB-GENE-110718-1]	22	38468036	38480186
1330	ENSDARG00000101060	109.319203551672	-0.165301550729736	0.0539492324966814	-3.06402043328242	0.00218383993646946	0.0559997522735625	FALSE	TRUE	all	gcna	germ cell nuclear acidic peptidase [Source:ZFIN;Acc:ZDB-GENE-050320-153]	14	14667268	14687004
1331	ENSDARG00000101063	15.3627345781761	0.359263721994093	0.122361395861924	2.93608714957367	0.00332380928320392	0.0747924047006199	FALSE	TRUE	all	CABZ01058650.1	thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 1 [Source:NCBI gene;Acc:561325]	5	4533244	4547917
1332	ENSDARG00000101135	341.739571351947	0.603823929936571	0.111046381630427	5.43758311681109	5.40081580923338e-08	1.42280925917775e-05	FALSE	TRUE	all	si:dkey-85k7.7	si:dkey-85k7.7 [Source:ZFIN;Acc:ZDB-GENE-040128-7]	7	21859337	21874346
1333	ENSDARG00000101164	14.675947084465	0.493132581514909	0.160030692597048	3.08148751662658	0.00205969112963839	0.0538375155181031	FALSE	TRUE	all	nansb	N-acetylneuraminic acid synthase b [Source:ZFIN;Acc:ZDB-GENE-041114-125]	25	5288665	5299452
1334	ENSDARG00000101197	62.1203815671677	0.564765860677252	0.17453609482141	3.23581125872637	0.00121297559296352	0.0380588128466363	FALSE	TRUE	all	si:dkey-238d18.15	si:dkey-238d18.15 [Source:ZFIN;Acc:ZDB-GENE-141216-436]	15	37927949	37929135
1335	ENSDARG00000101223	2.49914874441714	0.779922195601519	0.278039710813713	2.80507483380339	0.00503048989687544	0.0983040100561558	FALSE	TRUE	all	si:ch211-229l10.11	si:ch211-229l10.11 [Source:ZFIN;Acc:ZDB-GENE-110913-131]	4	38188797	38195385
1336	ENSDARG00000101245	45.0630876578288	0.368247182543489	0.107095927198037	3.43847980196803	0.000584990176312338	0.0230664396224389	FALSE	TRUE	all	znf1063	zinc finger protein 1063 [Source:ZFIN;Acc:ZDB-GENE-110914-144]	4	48628562	48636879
1337	ENSDARG00000101271	25.3021083967279	0.485880089479994	0.117599710311823	4.13164359156712	3.60178583850426e-05	0.00298456586172794	FALSE	TRUE	all	si:ch211-227n13.3	si:ch211-227n13.3 [Source:ZFIN;Acc:ZDB-GENE-141222-2]	11	33861177	33868908
1338	ENSDARG00000101334	3964.59535113761	0.34303899311007	0.0932684592669439	3.67797426703766	0.000235093670949619	0.0119799101482995	FALSE	TRUE	all	ctsc	cathepsin C [Source:ZFIN;Acc:ZDB-GENE-030619-9]	15	43604032	43625549
1339	ENSDARG00000101374	41.73983013357	-0.594736801084237	0.209204057713396	-2.84285499805655	0.00447114070283355	0.0919080367809907	FALSE	TRUE	all	si:dkey-11n14.1	si:dkey-11n14.1 [Source:ZFIN;Acc:ZDB-GENE-060503-332]	4	30884012	31064584
1340	ENSDARG00000101404	118.242102844798	-0.135789575022877	0.0453957432141679	-2.991240266345	0.00277846787584731	0.0656237106923261	FALSE	TRUE	all	CABZ01065131.1		23	42272588	42289293
1341	ENSDARG00000101413	55.6836660362339	0.291582549316127	0.0760332319514956	3.8349356173908	0.000125597189377583	0.00755883946846769	FALSE	TRUE	all	dusp7	dual specificity phosphatase 7 [Source:ZFIN;Acc:ZDB-GENE-030131-5457]	11	220544	236984
1342	ENSDARG00000101441	311.998097774493	-0.158353131887745	0.0493028631926667	-3.21184453870213	0.00131885722172937	0.0402064278567605	FALSE	TRUE	all	lima1a	LIM domain and actin binding 1a [Source:ZFIN;Acc:ZDB-GENE-001120-1]	23	36460239	36488629
1343	ENSDARG00000101512	40.2116567681313	0.394368698985344	0.0965151770996397	4.08607962847344	4.38723265646575e-05	0.0034522274942122	FALSE	TRUE	all	tmx4	thioredoxin-related transmembrane protein 4 [Source:ZFIN;Acc:ZDB-GENE-050706-155]	17	3993772	4017948
1344	ENSDARG00000101695	71.9552302267909	-0.499070064594856	0.164840974999122	-3.02758500789936	0.00246516367558967	0.0608124519795421	FALSE	TRUE	all	si:dkey-26m3.3	si:dkey-26m3.3 [Source:ZFIN;Acc:ZDB-GENE-070705-445]	4	46842926	47096170
1345	ENSDARG00000101844	268.457025085245	0.375672550665613	0.116033625291371	3.23761797256844	0.00120532093687344	0.0379038143718364	FALSE	TRUE	all	mibp2	muscle-specific beta 1 integrin binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-031113-14]	18	5490668	5497405
1346	ENSDARG00000101900	768.282105629594	-0.120983460831905	0.0405765104668711	-2.98161323977534	0.00286733982324935	0.067082193260295	FALSE	TRUE	all	xrn2	5'-3' exoribonuclease 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2874]	20	48810901	48898560
1347	ENSDARG00000101936	22.320136356209	0.304313797737285	0.106402570293237	2.86002299473237	0.00423610291238628	0.0891623866777264	FALSE	TRUE	all	tmem106ba	transmembrane protein 106Ba [Source:ZFIN;Acc:ZDB-GENE-040426-1336]	15	33966739	33978714
1348	ENSDARG00000101947	211.350076768345	-0.15935987156615	0.05055651453563	-3.15211349180015	0.0016209325796147	0.046810853227721	FALSE	TRUE	all	ptbp2a	polypyrimidine tract binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-050320-141]	24	30835929	30862168
1349	ENSDARG00000102030	27.6740925356031	-0.462248636285255	0.164754499324232	-2.8056814119265	0.00502103087410609	0.0981878761620536	FALSE	TRUE	all	NA	NA	NA	NA	NA
1350	ENSDARG00000102041	2.31227503506161	0.827831948284331	0.290898615270868	2.84577479859607	0.00443035147062907	0.0913838157468219	FALSE	TRUE	all	NA	NA	NA	NA	NA
1351	ENSDARG00000102061	22.4905552464181	0.369642431856893	0.111006990116412	3.32990230137087	0.000868764612814756	0.0305930035471022	FALSE	TRUE	all	b3galt2	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2078]	22	24157807	24169089
1352	ENSDARG00000102123	121.529016757511	0.673167264687729	0.129038253865162	5.21680388972987	1.8203681123849e-07	4.20113880482218e-05	FALSE	TRUE	all	phtf2	putative homeodomain transcription factor 2 [Source:ZFIN;Acc:ZDB-GENE-040711-4]	4	31259	45642
1353	ENSDARG00000102161	25.3546197169109	0.914114629777505	0.269926046241045	3.38653732200855	0.000707806481956419	0.0264598340142343	FALSE	TRUE	all	sdk2a	sidekick cell adhesion molecule 2a [Source:ZFIN;Acc:ZDB-GENE-091008-1]	3	51030667	51142942
1354	ENSDARG00000102202	18.305032014088	0.377864319906742	0.12161424276498	3.10707291609724	0.00188949787044523	0.0507836650935351	FALSE	TRUE	all	phospho2	phosphatase, orphan 2 [Source:ZFIN;Acc:ZDB-GENE-080204-104]	6	3710865	3713097
1355	ENSDARG00000102291	93.613191974683	0.227592009644605	0.0563155618129173	4.04136977982525	5.31398870716047e-05	0.0040214941638877	FALSE	TRUE	all	eef1da	eukaryotic translation elongation factor 1 delta a (guanine nucleotide exchange protein) [Source:ZFIN;Acc:ZDB-GENE-040426-2740]	2	50999477	51032888
1356	ENSDARG00000102294	340.356650256438	-0.255449116757985	0.0612921922685675	-4.16772687194265	3.07652252901193e-05	0.00271873074755247	FALSE	TRUE	all	fbxo11a	F-box protein 11a [Source:ZFIN;Acc:ZDB-GENE-061103-70]	13	48381035	48431911
1357	ENSDARG00000102303	1.78666029709619	0.960197589841872	0.336354402265615	2.85471985314946	0.0043074806477483	0.0899955318635879	FALSE	TRUE	all	trim35-21	tripartite motif containing 35-21 [Source:ZFIN;Acc:ZDB-GENE-060503-673]	3	7904390	7912661
1358	ENSDARG00000102362	166.162017580703	0.311617783102791	0.096693657852262	3.22273239035916	0.00126974120330691	0.0392741757963522	FALSE	TRUE	all	slc25a12	solute carrier family 25 (aspartate/glutamate carrier), member 12 [Source:ZFIN;Acc:ZDB-GENE-031006-11]	6	3961319	3982783
1359	ENSDARG00000102406	25.0034193432577	0.535850893266881	0.186772160361889	2.86900838020302	0.00411760888889727	0.0874404777357082	FALSE	TRUE	all	si:ch211-165e15.1	si:ch211-165e15.1 [Source:ZFIN;Acc:ZDB-GENE-081028-59]	13	1430094	1534879
1360	ENSDARG00000102482	17.5999215662312	0.456685954060556	0.111292640175875	4.10346949572639	4.07000137248812e-05	0.003256584192743	FALSE	TRUE	all	zgc:165573	zgc:165573 [Source:ZFIN;Acc:ZDB-GENE-070615-27]	21	32021272	32036597
1361	ENSDARG00000102483	475.475887306938	-0.281393813888742	0.0816107521841762	-3.44799926918579	0.000564755565413584	0.0224933643047937	FALSE	TRUE	all	NUMA1	wu:fb44b02 [Source:ZFIN;Acc:ZDB-GENE-030131-739]	15	44021044	44052927
1362	ENSDARG00000102493	6.65401998050243	0.559303914921452	0.179764785209851	3.11130967207254	0.00186259499880757	0.050351370127494	FALSE	TRUE	all	ticam1	toll-like receptor adaptor molecule 1 [Source:ZFIN;Acc:ZDB-GENE-040219-2]	22	4442473	4445833
1363	ENSDARG00000102581	59.7808847054118	-0.295812664592018	0.102601139047182	-2.8831323642127	0.00393741952480083	0.0845436253613967	FALSE	TRUE	all	si:dkeyp-44b5.5	si:dkeyp-44b5.5 [Source:ZFIN;Acc:ZDB-GENE-120703-49]	4	70480701	70488123
1364	ENSDARG00000102624	416.880360164803	-0.126901253602594	0.0406650433927262	-3.12064719511138	0.00180454087267921	0.049355341693993	FALSE	TRUE	all	kif22	kinesin family member 22 [Source:ZFIN;Acc:ZDB-GENE-080204-34]	12	5048044	5071836
1365	ENSDARG00000102636	18.391190093043	0.521039102611905	0.131011931182269	3.9770355105064	6.97797478330805e-05	0.00492438769224458	FALSE	TRUE	all	trmt9b	tRNA methyltransferase 9B [Source:ZFIN;Acc:ZDB-GENE-030131-4851]	15	33702918	33734112
1366	ENSDARG00000102744	28.8848565603878	0.345108745099336	0.105018884372413	3.28615893381164	0.00101563686633879	0.0340885330438829	FALSE	TRUE	all	mgst3a	microsomal glutathione S-transferase 3a [Source:ZFIN;Acc:ZDB-GENE-040426-2767]	20	48588679	48604653
1367	ENSDARG00000102788	36.8790184686958	0.492487707395853	0.154248699430616	3.19281594732267	0.00140892718277697	0.0422602487422632	FALSE	TRUE	all	si:zfos-128g4.1	si:zfos-128g4.1 [Source:ZFIN;Acc:ZDB-GENE-141212-382]	5	1072930	1076431
1368	ENSDARG00000102808	382.905638563275	0.261884616006283	0.053924476550227	4.85650733692993	1.19474356578989e-06	0.00019859055996835	FALSE	TRUE	all	calr3b	calreticulin 3b [Source:ZFIN;Acc:ZDB-GENE-030131-9907]	2	55783896	55797318
1369	ENSDARG00000102850	23.0498512527872	0.390827488487971	0.109143329021295	3.58086464828021	0.000342459035682419	0.0157288956766966	FALSE	TRUE	all	CU469577.1		7	67747252	67748015
1370	ENSDARG00000102865	19.9702774568336	0.310116259441266	0.100750078654998	3.07807461375001	0.00208342743035762	0.0541206613885922	FALSE	TRUE	all	carnmt1	carnosine N-methyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-050306-48]	5	25304499	25309549
1371	ENSDARG00000102874	110.380650082147	0.28513373720411	0.0543388276704911	5.24732956944068	1.54319695684281e-07	3.68384850917215e-05	FALSE	TRUE	all	immt	inner membrane protein, mitochondrial (mitofilin) [Source:ZFIN;Acc:ZDB-GENE-030131-5417]	14	16093889	16123580
1372	ENSDARG00000102906	57.3018418620693	1.18339487235983	0.122958320356718	9.62435782244459	6.30998245256436e-22	1.95784733319844e-18	TRUE	TRUE	all	hibadha	3-hydroxyisobutyrate dehydrogenase a [Source:ZFIN;Acc:ZDB-GENE-040801-264]	19	19599528	19657539
1373	ENSDARG00000102907	14.1676064995627	0.928062759294402	0.326548834183247	2.84203360154582	0.00448267667307822	0.0919080367809907	FALSE	TRUE	all	NA	NA	NA	NA	NA
1374	ENSDARG00000102952	7.0604651467928	-0.754259264663218	0.233832920208231	-3.22563334534565	0.00125694268218904	0.0391805180748193	FALSE	TRUE	all	NA	NA	NA	NA	NA
1375	ENSDARG00000102972	4.40405182086774	1.06501386683997	0.306593607039643	3.4736988716867	0.000513336790638936	0.0210498236102677	FALSE	TRUE	all	CABZ01075125.1		12	49100365	49102223
1376	ENSDARG00000103004	1285.17239018136	-0.17167643709886	0.0557685938449544	-3.07837127068594	0.00208135430602108	0.0541171499028293	FALSE	TRUE	all	tpra	translocated promoter region a, nuclear basket protein [Source:ZFIN;Acc:ZDB-GENE-081104-2]	2	20811677	20866758
1377	ENSDARG00000103021	20.9242357096779	-0.311936799496512	0.107620958578796	-2.89847631554148	0.00374980629159859	0.0815524460225005	FALSE	TRUE	all	fadd	Fas (tnfrsf6)-associated via death domain [Source:ZFIN;Acc:ZDB-GENE-070606-3]	7	54313489	54320088
1378	ENSDARG00000103052	40.8684277745499	0.403685569370084	0.0962251993997718	4.19521676118284	2.726107554701e-05	0.00251051824936227	FALSE	TRUE	all	pcyox1	prenylcysteine oxidase 1 [Source:ZFIN;Acc:ZDB-GENE-050417-98]	10	7653184	7671219
1379	ENSDARG00000103057	132.619837037963	0.42289427366733	0.142520728844005	2.96724748110294	0.00300478992064281	0.0693460814330169	FALSE	TRUE	all	zfhx3	zinc finger homeobox 3 [Source:ZFIN;Acc:ZDB-GENE-030131-7577]	7	68214935	68373495
1380	ENSDARG00000103069	8.35169549786776	0.642958020307224	0.178649682544052	3.59898775721967	0.000319458226584252	0.0149178444437546	FALSE	TRUE	all	CABZ01099795.1		15	47180744	47193564
1381	ENSDARG00000103125	96.0200578613926	0.306860195445266	0.0818475692138917	3.7491668768238	0.000177423000314454	0.00983043111861335	FALSE	TRUE	all	tsc2	TSC complex subunit 2 [Source:ZFIN;Acc:ZDB-GENE-030131-2702]	1	54198893	54274861
1382	ENSDARG00000103130	2.10881290336228	0.924095276209961	0.284960854752931	3.24288498155713	0.00118325968554298	0.0375057056966942	FALSE	TRUE	all	BX571960.1		3	29654961	29663763
1383	ENSDARG00000103146	16.6666435450495	0.400165901436632	0.127993380004644	3.12645780134968	0.00176925893862448	0.0489173820406817	FALSE	TRUE	all	nlrc3	NLR family, CARD domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-071119-1]	24	37449893	37466754
1384	ENSDARG00000103200	100.624810271957	-0.186730003894323	0.0584816644363938	-3.19296664508267	0.00140819211496075	0.0422602487422632	FALSE	TRUE	all	gpr107	G protein-coupled receptor 107 [Source:ZFIN;Acc:ZDB-GENE-061103-130]	5	32460453	32489796
1385	ENSDARG00000103211	12.3347184956254	0.566344875701628	0.155710545089604	3.63716455668254	0.000275655834062593	0.0134551810443111	FALSE	TRUE	all	si:dkey-19b23.8	si:dkey-19b23.8 [Source:ZFIN;Acc:ZDB-GENE-030131-4634]	7	20600674	20611039
1386	ENSDARG00000103222	200.456535921084	0.358255011679378	0.087009419915795	4.11742788339568	3.83124360037507e-05	0.00310108630552098	FALSE	TRUE	all	NA	NA	NA	NA	NA
1387	ENSDARG00000103268	32.2484825353485	0.572998422814419	0.191927753877511	2.98549017136994	0.0028312423633627	0.0665508779435214	FALSE	TRUE	all	BX088524.5		10	36201194	36381043
1388	ENSDARG00000103313	7.86958915969525	0.747933129197922	0.176053069411259	4.24833904741957	2.15361290692391e-05	0.00207378070433966	FALSE	TRUE	all	rhot1b	ras homolog family member T1 [Source:ZFIN;Acc:ZDB-GENE-061009-52]	6	18569453	18595105
1389	ENSDARG00000103320	54.6805512133455	0.570887109252445	0.143092896857498	3.98962577311559	6.61776214907158e-05	0.0047752198452926	FALSE	TRUE	all	lclat1	lysocardiolipin acyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-081211-2]	13	51956397	51963460
1390	ENSDARG00000103340	8.0380925504435	0.814922911312136	0.197642212319367	4.12322297827406	3.73607714787489e-05	0.00305952945320839	FALSE	TRUE	all	clic1	chloride intracellular channel 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3202]	19	18758014	18766405
1391	ENSDARG00000103459	873.086945555394	-0.154853037025039	0.0474342186815075	-3.26458496269929	0.00109624579492274	0.0358882342593407	FALSE	TRUE	all	evplb	envoplakin b [Source:ZFIN;Acc:ZDB-GENE-030131-212]	KN149912.1	57102	76613
1392	ENSDARG00000103467	32.2211476251012	0.534525556850979	0.18770906244369	2.84762786565687	0.00440463959832481	0.0911257804603065	FALSE	TRUE	all	limk1a	LIM domain kinase 1a [Source:ZFIN;Acc:ZDB-GENE-061212-3]	15	168002	252813
1393	ENSDARG00000103579	39.3348289089951	-0.431630674847944	0.133935511458274	-3.22267537674214	0.00126999393891158	0.0392741757963522	FALSE	TRUE	all	NA	NA	NA	NA	NA
1394	ENSDARG00000103618	53.3789720271008	0.824282590598773	0.16854454396507	4.89059195395612	1.0053317966721e-06	0.000173450507443771	FALSE	TRUE	all	btr18	bloodthirsty-related gene family, member 18 [Source:ZFIN;Acc:ZDB-GENE-080213-2]	19	3729013	3790595
1395	ENSDARG00000103636	36.1384556772241	-0.346094086564797	0.106220765050938	-3.25825262507597	0.00112100564055982	0.0364422681487882	FALSE	TRUE	all	zgc:174703	zgc:174703 [Source:ZFIN;Acc:ZDB-GENE-080208-4]	4	57518790	57530817
1396	ENSDARG00000103663	10.6209244360948	0.580238684665057	0.200856293896219	2.88882500722064	0.00386684198394001	0.0833834458699034	FALSE	TRUE	all	NINJ1	si:ch1073-278o19.1 [Source:ZFIN;Acc:ZDB-GENE-141216-96]	11	37105640	37120954
1397	ENSDARG00000103689	42.3312727392604	-0.540606832536862	0.147353021806634	-3.66878687595752	0.000243704128544941	0.0122620500713828	FALSE	TRUE	all	znf1148	zinc finger protein 1148 [Source:ZFIN;Acc:ZDB-GENE-141219-26]	4	42152636	42171503
